N#CCCNC(=O)CNC(=O)CN=CC(O)CO;256.26199999999994
N#Cc1nc[nH]c1N1C(=O)N=C(N)C1CO;220.19199999999998
N=C(N)NCC=Nc1[nH]cnc1C(=O)O;210.197
CCN(CC(N)=O)C(=O)CCN(CCC#N)C(N)=O;269.30499999999995
NC(=O)c1nc[nH]c1NC(C(N)=S)C(O)CO;259.291
N=C(N)NCC(=O)Nc1ncnc2[nH]cnc12;234.223
NC(=O)NCC(=O)NCC(=O)NCC(=O)O;232.19599999999997
CC=C(c1ccccc1)C(C#N)N(CC#N)C(=O)C(N)CO;298.346
CC(C(=O)O)N(CCC#N)C(N)=O;185.183
N#CCCN(C(=O)CNC(=N)NC(=N)N)C(CO)C(N)=O;298.3070000000001
N#CC(N)CCC(C#N)NC(=O)C(N)CO;225.25199999999998
COC(=O)CCN(CC#N)C(=O)CN=CC(C)NC(=N)N;296.331
CC(C#N)N(CC(N)=O)C(=O)CN1CCC(N)=NC1=O;280.288
CC=C(C=NCC(=O)N(CCO)CCC#N)c1ccccc1;299.37399999999997
C=CC(C#N)Nc1[nH]c(=O)[nH]c1C#N;189.178
CSCCC(=O)NCC(=O)NC(CC(N)=O)C(N)=O;290.345
CC(CO)=NCC(N)=O;130.14700000000002
N#CCC(C#N)NC(=O)CNC(=S)C(O)CO;256.287
O=C(O)C(Cc1ccccc1)NCCc1ccccc1;269.344
CC(NC=CC(N)=O)C(N)=O;157.17299999999997
NC(=O)c1nc[nH]c1N(CCO)C(N)=O;213.19699999999997
CC(C#N)N(CC(=O)NCCC#N)C(=N)N;222.25199999999998
NC(=O)C(CO)NCCC(=O)NC(CO)C(N)=O;262.266
NC(=O)Cc1nc[nH]c1NCCc1ccccc1;244.298
C=CC(C#N)N(C=CC#N)C(C)C#N;186.218
N#CCCNC(C(N)=O)C(O)C(O)CO;217.225
N#CCCC=NCC(=O)NCC(=O)NC(C#N)CO;265.27299999999997
CC(C#N)NC(=O)CCN(C=CC#N)C(C#N)CC#N;270.296
N#CCCNC(=O)CNCCC(=O)OCc1cnc[nH]1;279.2999999999999
C=CC(C#N)N(CCC#N)CC(=O)NCCC#N;245.28599999999997
NC(=O)CN(CC(O)C(O)CO)C(N)=O;221.21299999999997
Nc1[nH]cnc1CC(=S)NCC(=O)O;214.25
C=CC=NCC(=O)NCC#N;151.169
COC(=O)CC(NC(C#N)Cc1ccccc1)C(=O)OC;290.3190000000001
CC(C=Nc1ncc(Cc2ccccc2)o1)NC(=N)N;271.32400000000007
C=CC(O)C(C(=O)O)=C(NC(C(N)=O)C(N)=O)C(=O)O;287.22799999999995
C=CC=Nc1nc(C=C)nc(N(CCC#N)CCC#N)n1;281.3229999999999
N#CCN(CC#N)c1nc(N)nc(CCNC(N)=O)n1;275.276
COC(=O)C(=O)C(C(=O)OC)=C(C)CO;216.18899999999996
CSCCC(=O)NC(C#N)Cc1ccccc1;248.35100000000003
CC(=O)C=Nc1[nH]cnc1C(O)C(O)CO;227.22
O=c1nc(NC(CO)CO)cc[nH]1;185.18300000000002
N#CCCC(C#N)NC(=O)CN(CCC#N)CCC(N)=O;290.327
N#CCN(CC(=O)NC(CO)Cc1ccccc1)C(=N)N;289.339
N#CCCNc1ncnc2[nH]cnc12;188.19400000000002
N#CCN(C(=O)CNC(N)=O)c1[nH]cnc1C(N)=O;265.233
CC(N)C(=O)NC(C#N)C(C)O;171.2
CCN(CC(=O)O)C(=O)CN=CC(=O)CCO;244.24699999999996
CC(NC(=O)CNC(=S)C(O)CO)C(=O)O;250.27599999999998
COC(=O)C(Cc1ccccc1)=NC(C#N)CC#N;255.27700000000002
CSCCC(=O)N(CC(=O)O)C(C#N)CO;246.28799999999998
N#CCCN(CCC#N)C(=O)CNC(C#N)C(=O)CCO;291.3110000000001
CC(C#N)N(C(=O)CNC(=N)NC(=N)N)C(C#N)CC#N;289.3030000000001
NCC(=O)N(CCc1ccccc1)CC(N)=S;251.355
NCC(=O)N(CCc1ccccc1)CC(N)=O;235.28699999999998
Cc1cnc(N=CCNC(=N)N)o1;181.199
N=C(N)NCC(O)C=Nc1[nH]cnc1CC(=O)O;254.24999999999997
CC(=O)C=NCC(=O)N(CCC#N)CCC(=O)O;253.25799999999995
CC(NC(=O)C(Cc1ccccc1)NC=N)C(=O)O;263.297
O=C(O)CC(NCC(O)C(O)C(O)CO)C(=O)O;267.234
N#CCCNC(=O)CCN(C=O)CC(=O)NCCC#N;279.29999999999995
N#CCN(C(=O)CN1CC(N)=NC1=O)c1ncco1;262.229
NC(=O)CNCC(=O)NCC(=O)NCC(=O)O;246.22299999999996
CC(NCCC(=O)NCC(=O)NCC#N)C(=O)O;256.26199999999994
N#CCCN(C=O)CCC(=O)NC(C#N)Cc1ccccc1;298.346
COC(=O)CCN(CCC(N)=O)C(=O)CN;231.25199999999998
CC(C)=NCC(=O)N(CCC(=O)O)CC(=O)O;244.24699999999999
N=C(N)NC(C=NCC(=O)NC(CO)C(N)=O)CO;274.281
NC(=O)CNC(=O)CNC(=O)CCNC(N)=O;245.23899999999995
CC(O)C(=O)N(CCC(=O)O)CC(O)Cc1ccccc1;295.335
NC1=NC(=O)N(CC(=O)Nc2[nH]c(=O)[nH]c2C(=O)O)CC1;296.24300000000005
C=Cc1nc(N)nc(NCC(=O)NC(C)C#N)n1;247.262
C=CC(C#N)N(CCC#N)C(=O)CN(CC(N)=O)C(N)=O;292.29900000000004
CC(NCCC(=O)NCC#N)C(=O)O;199.20999999999998
N=C(N)NCC(O)C(=S)NCC(=O)NCCC(N)=O;290.34900000000005
N#CCCN(CCc1ccccc1)CC(=O)OCC(N)=O;289.33500000000004
N#CCC(C#N)N(C=O)C(C#N)CNC(=N)N;233.235
NC(=O)CCNCC(=O)O;146.14600000000002
N#CC(CO)NCCC(=O)NC(C#N)Cc1ccccc1;286.33500000000004
NC(=O)CC(C(N)=O)N(C=O)CCC(=O)NCC(=O)O;288.26
N#CCNCCC(=O)OC(Cc1ccccc1)C(N)=O;275.30800000000005
NC(=O)CCN(CC(=O)O)CC(=O)O;204.182
CC(C#N)N(C(N)=O)C(CC(N)=O)C(N)=O;227.22399999999996
N#CCNC(C#N)C#N;120.115
C=CC=NCC(=O)NCC(=O)NCC(=O)NCC(=O)O;284.272
C=CC(C#N)N(CC(=O)O)C(N)=O;183.167
N=C(N)N(CCC(N)=O)CC(=O)Nc1[nH]cnc1C(=O)O;297.27500000000003
CC(NC(=O)CN(CC#N)C(=N)NC(=N)N)C(=O)O;269.265
N#CC(CO)(N=C(CO)C(O)CO)C(O)CO;248.23499999999999
N#CCNC(=O)CCNC(CO)C(=O)O;215.209
CC(CO)=NCC(=O)NCC(=O)NC(C)C#N;240.263
NC1=NC(=O)N(CC(=O)Nc2c(C(=O)O)nc[nH]c2=O)C1;294.2270000000001
OCC(O)C(O)C=NC(CO)C(O)CO;223.225
O=C(O)CNC(=O)CN=C(CO)C(O)C(O)CO;264.234
COC(=O)CCNCC(=O)N(CCC#N)C(C#N)CO;282.3
N#CCNC(=S)C(O)CC(N)=O;187.224
CCN(CCC#N)C(=O)CCN(CC#N)C(N)=O;251.28999999999996
Cc1nc[nH]c1NC(=O)CN(CCC#N)C(N)=O;250.26199999999994
N#CC(CO)NC(CO)CO;160.173
CSCCC(=O)NC(C#N)C(C)O;202.27900000000002
CC(NC=O)C(=O)O;117.10399999999998
N=C(N)NCC(=O)Nc1[nH]cnc1C(=O)NCCC(=O)O;297.27500000000003
C=C(c1ccccc1)C(N=CC(O)CNC(=N)N)C(=O)O;290.32300000000004
N#CC(N=CC(=O)CC(O)CO)C(O)CO;230.21999999999997
CC(C#N)NC(=O)c1nc[nH]c1NC(N)=O;222.208
N#CCC(C#N)N=CC(O)C(O)C(O)C(O)C(O)CO;287.2720000000001
N#CC=Cn1cncc1COC(=O)CNC(=N)N;248.24599999999998
CCN(C(=O)CCN(C=O)CCC(N)=O)C(C#N)CC#N;293.327
CC(N)C(=O)NC(CO)C(N)=O;175.188
N#CC(CCNC(=N)N)Nc1ncnc2[nH]cnc12;259.27700000000004
C=Cc1nc(N)nc(N(CCC#N)CCC#N)n1;243.27399999999997
CC(C(N)=O)N(CC(N)=O)C(=O)CCNC(N)=O;259.26599999999996
O=C(O)CNC(=S)CCO;163.19799999999998
CCN(C(=O)C(C)O)C(Cc1ccccc1)C(=O)O;265.30899999999997
N#CC=CN(CC(=O)NCC#N)C(C#N)C(O)CO;263.257
N#CCCNC(=O)CN(C=O)CC(O)C(O)CO;259.262
N#CCCN(C(N)=O)c1nc2[nH]cnc2c(=O)[nH]1;247.21800000000002
C=CC(C#N)N(CC(=O)NCC(N)=O)C(=O)CNC(N)=O;296.28700000000003
N#CC(O)=C(CCO)Nc1[nH]c(=O)[nH]c1C#N;235.203
NC(=O)CCNC(N)=O;131.13500000000002
N#CCN(C(N)=O)c1nc(=O)n(CC#N)c2[nH]cnc12;272.228
CSC(=O)C(C)OC(=O)CN(CCC#N)CC(N)=O;287.34099999999995
O=C(O)CC(NC(=O)CNCC(O)CO)C(=O)O;264.234
NC(=O)C=CNc1[nH]cnc1C(O)Cc1ccccc1;272.308
CC=NCC(=O)N(CC#N)CCO;183.21099999999998
N#CCCN(C(=O)CNC(N)=O)c1[nH]c(=O)[nH]c1C(N)=O;295.25900000000007
C=CC(O)C(C=NC(CO)C(O)CO)CNC(=N)N;274.32099999999997
N#CCN(CC#N)C(=N)NC(=N)N;179.187
CC(C#N)N(CC(N)=O)C(=O)CN=CC(CO)NC(=N)N;297.319
CC(O)C(O)C(O)C(O)C(O)C=O;194.183
NC(=O)CCNC(=O)CNC(=O)CN=CC(O)CO;274.277
N#CCCNc1nc(N)nc(CCN(C=O)CC(=O)O)n1;293.287
N#CC=CNCC(=O)N(CC#N)CC(N)=O;221.21999999999997
N#CCCC=NCC(=O)N(CCC#N)C(C#N)CO;261.28499999999997
N#CC(C#N)N=CC(=O)CC(O)C(O)CO;225.204
CC=C(C=NC(CO)Cc1ccccc1)c1ccccc1;279.38300000000004
CC(C)=NC(C(=O)O)C(O)CO;175.18399999999997
N#CC=CN(CC(=O)NCC(N)=O)C(C#N)C(O)CO;281.27200000000005
CC(C#N)N(CCC#N)C(=O)CNC(=S)C(O)CO;284.34100000000007
CC=C(c1ccccc1)C(C#N)N=C(CO)C(O)CO;274.32
CC=Nc1[nH]cnc1C(O)CO;169.184
N#CCCC(C#N)NC(CO)C(=O)O;197.194
C=Cc1nc[nH]c1NC(=O)CNC(=N)NC(=N)N;250.26600000000002
CC(N)C(=O)NCC#N;127.14699999999999
CC(N=C(CO)C(O)C(O)Cc1ccccc1)C(=O)O;281.308
C=CC=C(C(=O)OCC(N)=O)C(=O)C(=O)OCC(N)=O;284.22399999999993
CCN(CCC(=O)O)C(=O)CCNC(C#N)CC#N;266.30099999999993
N#CCC(C#N)N(CCO)C(=O)CCNC(N)=O;253.262
N=C(N)NCCC(=O)OCc1cnc(NC(N)=O)o1;270.249
CC(C#N)NC(CO)C(O)CO;174.19999999999996
CC(O)C=Nc1[nH]cnc1C(O)CO;199.21
CCN(C=CC#N)C(C)C#N;149.197
CC(CO)=NC(Cc1ccccc1)C(=O)NC(C)C(=O)O;292.33500000000004
CC=C(c1ccccc1)C(C#N)NCC#N;211.26799999999997
CSC(=O)C(CCO)N=CC(C)NC(=N)N;246.33600000000004
N#Cc1[nH]c(=O)[nH]c1NC(=O)CCNC(=N)NC(=N)N;279.264
CC(C#N)N(CC(=O)O)C(=O)CN(CC#N)C(N)=O;267.24499999999995
NC(=O)NCCC(=O)Nc1ncc(CO)o1;228.208
CCN(C(=O)CNC(=N)N)C(C#N)CC#N;222.25199999999998
N#CCCN(CCC(=O)N(CC(N)=O)CC(N)=O)C(=N)N;297.31899999999996
N#CCN(C(=O)CCNC(N)=O)c1[nH]cnc1C#N;261.245
CC(C)=NC(C)C(N)=O;128.175
N=C(N)NCCC=NC(CC(N)=O)C(N)=O;228.25599999999997
N#CCN(C=O)CCC(=O)N(CC(=O)O)C(C#N)CO;282.25600000000003
CC(C)=NC(C(N)=O)C(O)Cc1ccccc1;234.299
N#CC(COC(=O)CCNC(CO)C(N)=O)NC(N)=O;287.276
N#CC(CO)N(CC(=O)O)C(=O)CN=CCNC(=N)N;284.276
CC(O)CNc1[nH]c(=O)n(CCC#N)c1C#N;235.24699999999996
N#CCCN(CC(O)CO)C(=O)CN1CCC(N)=NC1=O;297.315
NC(Cc1ccccc1)C(=O)NC(CO)CO;238.28699999999995
NC(=O)CNCCC(N)=S;161.23
NCC(=O)N(CC(O)C(O)CO)C(CC(N)=O)C(N)=O;292.29200000000003
N#CCCN(C=O)CCC(=O)NCC(N)=O;226.23599999999996
NC(=O)c1nc[nH]c1N=CCc1cnc[nH]1;218.22000000000003
CSCCC(=O)Nc1[nH]c(=O)[nH]c1C(=O)O;245.26000000000002
NC(=O)Cc1nc[nH]c1N=CCCc1ccccc1;256.30899999999997
NC(=O)C(Cc1ccccc1)Nc1nc(=O)[nH]c2[nH]cnc12;298.30600000000004
CC(C#N)N(CCC(=O)NCCC#N)C(=O)C(N)CO;281.316
N#CCN(C(=O)CCNC(=N)N)c1[nH]cnc1CC(N)=O;292.30300000000005
NC(=O)CN(CC(=O)O)C(=O)CNC(=O)CNC(N)=O;289.24800000000005
COC(=O)CCN(CCC#N)C(CC(N)=O)C(N)=O;270.289
N#CCCNCC(=O)N(CCO)CC(N)=O;228.25199999999995
N#CCNCC(=O)N(CC#N)C(C#N)Cc1ccccc1;281.319
N#CCN(CCC(=O)N(CC#N)CCNC(=N)N)C(N)=O;294.319
CC(C#N)N(C=O)CCc1nc(N)nc(NCCC#N)n1;288.315
N#CCCN(CCNC(=N)N)CCC(=O)O;227.26799999999997
N#CCCN(CCC(N)=O)C(=O)CN;198.22599999999997
NC(=O)NCCC(=O)Nc1[nH]c(=O)[nH]c1C(N)=O;256.22200000000004
NC(=O)CN(CC(=O)O)C(=O)CNCCc1ccccc1;293.323
NC(=O)C(NCC(=O)NCC(=O)O)C(O)CO;249.22299999999998
CC(C)=NC(Cc1ccccc1)C(=O)NCCC(N)=O;275.35200000000003
CC(C#N)NC(=O)CNC(=O)CNC(N)=O;227.22399999999996
CC(C(=O)O)N(CCC(=O)O)CC(=O)O;219.19299999999998
CSCCC(=O)NC(C)C(N)=S;206.336
N#CCN(CC(=O)OCC(N)=O)C(=N)NC(=N)N;255.238
NC(=O)CNC(=O)CNC(N)=O;174.15999999999997
CC(NCC(O)CO)C(=O)O;163.17299999999997
CC=Nc1ncnc2[nH]c(=O)[nH]c12;177.167
Cc1nc[nH]c1N=CC(C)O;153.18499999999997
CSCCC(=O)NC(C)C(N)=O;190.268
N#CCCN(CCc1ccccc1)CC(=O)O;232.283
C=Cc1nc(N=CCCC#N)nc(N(CC#N)CC(=O)O)n1;299.294
N=C(N)NCCC=O;115.136
N#CCCN(CCC(=O)NC(CO)CO)C(N)=O;258.27799999999996
O=C(C=NC(CO)Cc1ccccc1)CC(O)CO;265.30899999999997
NC(=O)CNC(=S)CCC(=S)NCC(N)=O;262.35999999999996
CC(C#N)N(C=O)C(C#N)C(O)C(O)CO;227.21999999999997
NC(CO)C(=O)N(CCO)C(Cc1ccccc1)C(=O)O;296.32300000000004
N=C(N)NCC(=O)N(CC(=O)O)c1[nH]cnc1C(=O)O;284.232
N#CCN(C(=O)CCNC(=O)CNC(=N)N)C(C#N)CO;295.30300000000005
NC(=O)CCN(CCC(N)=S)C(CC(N)=O)C(N)=O;289.36100000000005
N#CC(Nc1[nH]cnc1C(=O)O)C(O)Cc1ccccc1;286.291
N#CC=CN(CCC(=O)O)C(CO)C(=O)O;228.204
N#CC(NC(=O)CN)C(O)C(O)CO;203.198
N#CCNC(C#N)C(=O)O;139.114
CC(O)CNCC(=O)N(CC(=O)O)CC(=O)O;248.23499999999996
O=C(O)C(CO)N=C(CO)CO;177.156
CC(O)C(O)C(O)C=Nc1[nH]c(=O)n(CCC#N)c1C#N;293.283
CSCCC(=O)N(CC(O)CO)c1cc[nH]c(=O)n1;287.34100000000007
